Datum,Anlage,ZP_ID,Einspeisung + Ausfallarbeit [kWh],Performance [€/MWh]
2022-03-01T00:00:00,"50H_SO_Pasewalk_DE029040","ZP_ID_0770",2423.52,-60.33358
2022-03-01T00:00:00,"50H_SO_Falkenberg_04","ZP_ID_0772",8357.65,1.62924
2022-03-01T00:00:00,"50H_SO_Stangengrün_10","ZP_ID_0773",6470.48,-4.03613
2022-03-01T00:00:00,"50H_SO_Stangengrün_08","ZP_ID_0774",9502.139999999999,-4.03556
2022-03-01T00:00:00,"50H_SO_Stangengrün_09","ZP_ID_0775",8868.65,-4.03575
2022-03-01T00:00:00,"AMP_SO_Neukirchen Vluyn","ZP_ID_0780",14699.28,1.08958
2022-03-01T00:00:00,"AMP_SO_Recke_DE009061","ZP_ID_0781",3276.35,-38.313
2022-03-01T00:00:00,"AMP_SO_Bramsche_DE025045","ZP_ID_0782",4860.78,-34.62138
2022-03-01T00:00:00,"AMP_SO_Kranenburg_2","ZP_ID_0783",26602.62,5.55315
2022-03-01T00:00:00,"AMP_SO_Kalkar - Hönnepel","ZP_ID_0784",60639.51,6.7767
2022-03-01T00:00:00,"50H_SO_Friedland","ZP_ID_0785",33459.27,-2.32686
2022-03-01T00:00:00,"50H_SO_Datzetal","ZP_ID_0786",35060.89,-1.12937
2022-03-01T00:00:00,"AMP_SO_Alpen-Veen","ZP_ID_0787",16322.46,4.77587
2022-03-01T00:00:00,"AMP_SO_Bad Bentheim","ZP_ID_0788",46882.59,0.80446
2022-03-01T00:00:00,"50H_SO_Oschersleben_DE026055","ZP_ID_0789",5451.77,-38.7744
2022-03-01T00:00:00,"TEN_SO_Walsrode","ZP_ID_0790",43613.75,-4.84242
2022-03-01T00:00:00,"50H_SO_Vierlinden","ZP_ID_0791",26641.39,-0.37444
2022-03-01T00:00:00,"AMP_SO_Hamm-Heesen_DE013009","ZP_ID_0792",3097.12,-38.24363
2022-03-01T00:00:00,"50H_SO_Schönstedt_Mülverstedt","ZP_ID_0797",14717.4,-1.47266
2022-03-01T00:00:00,"TRA_SO_Weinsberg","ZP_ID_0798",32907.78,1.99124
2022-03-01T00:00:00,"TEN_SO_Barsinghausen","ZP_ID_0799",46844.35,-1.32818
2022-03-01T00:00:00,"TEN_SO_Delbrück","ZP_ID_0800",44465.53,1.39364
2022-03-01T00:00:00,"50H_SO_Zittau","ZP_ID_0801",25683.97,-10.81621
2022-03-01T00:00:00,"TEN_SO_Emstek_DE007016","ZP_ID_0802",1242.87,-97.78649
2022-03-01T00:00:00,"AMP_SO_Groß-Rohrheim","ZP_ID_0803",73887.75,3.32949
2022-03-01T00:00:00,"AMP_SO_Swisttal-Hohn_02","ZP_ID_0804",32869.95,8.90143
2022-03-01T00:00:00,"TRA_SO_Balingen","ZP_ID_0805",9781.25,-60.53707
2022-03-01T00:00:00,"TEN_SO_Tangstedt_DE016040","ZP_ID_0806",1913.04,-82.42583
2022-03-01T00:00:00,"TEN_SO_Molbergen_DE025053","ZP_ID_0811",9635.379999999999,-39.24496
2022-03-01T00:00:00,"50H_SO_Ballenstedt_01","ZP_ID_0812",56238.12,-4.99302
2022-03-01T00:00:00,"50H_SO_Pritzwalk","ZP_ID_0813",89977.75999999999,-1.25392
2022-03-01T00:00:00,"TEN_SO_Rastede_DE015032","ZP_ID_0814",2426.45,-62.89134
2022-03-01T00:00:00,"50H_SO_Sangerhausen_06","ZP_ID_0815",77455.75,-3.7835
2022-03-01T00:00:00,"50H_SO_Mansfeld","ZP_ID_0816",40966.05,-2.96799
2022-03-01T00:00:00,"TEN_SO_Pleystein","ZP_ID_0817",242710.4,-1.5581
2022-03-01T00:00:00,"AMP_SO_Erkelenz","ZP_ID_0818",31284.02,9.52436
2022-03-01T00:00:00,"TEN_SO_Werneck","ZP_ID_0819",10354.37,-3.26222
2022-03-01T00:00:00,"AMP_SO_Bengel","ZP_ID_0820",13515.41,10.7809
2022-03-01T00:00:00,"AMP_SO_Bönen_02","ZP_ID_0821",10796.3,-0.42452
2022-03-01T00:00:00,"50H_SO_Neubrandenburg_01","ZP_ID_0822",9132.08,6.10358
2022-03-01T00:00:00,"TEN_SO_Heiligenhafen_DE033055","ZP_ID_0823",3065.42,-39.60407
2022-03-01T00:00:00,"50H_SO_Schönteichen-Cunnersdorf_01","ZP_ID_0824",76247.55,-7.56711
2022-03-01T00:00:00,"AMP_SO_St. Wendel","ZP_ID_0825",63057.21,7.83849
2022-03-01T00:00:00,"TEN_SO_Trittau","ZP_ID_0827",2283.74,-93.57281999999999
2022-03-01T00:00:00,"AMP_NF_BI_BHKW_Fröndenberg","ZP_ID_0828",23441.5,-21.30628
2022-03-01T00:00:00,"50H_SO_Ballenstedt_02","ZP_ID_0829",66237.78999999999,-2.75554
2022-03-01T00:00:00,"50H_SO_Wismar Wendorf_DE033011","ZP_ID_0830",5961.63,-32.22573
2022-03-01T00:00:00,"AMP_SO_Kerken","ZP_ID_0831",14619.36,7.31328
2022-03-01T00:00:00,"50H_SO_Perleberg _DE026019","ZP_ID_0832",5816.47,-38.97048
2022-03-01T00:00:00,"TEN_SO_Obernkirchen_02","ZP_ID_0833",12923.69,-34.14294
2022-03-01T00:00:00,"TEN_SO_Lemgo_DE018102","ZP_ID_0834",6691.1,-28.24624
2022-03-01T00:00:00,"50H_SO_Börde-Hakel_(EB)","ZP_ID_0835",50628.75,-4.11168
2022-03-01T00:00:00,"50H_SO_Lychen_(EB)","ZP_ID_0836",59669.28,-1.10177
2022-03-01T00:00:00,"TEN_SO_Mözen_(EB)","ZP_ID_0837",52752.68,-1.87197
2022-03-01T00:00:00,"AMP_SO_Herdecke_(EB)","ZP_ID_0838",12691.86,4.7623
2022-03-01T00:00:00,"AMP_SO_Stadtlohn_DE009090_(EB)","ZP_ID_0839",4809.48,-21.1479
2022-03-01T00:00:00,"AMP_SO_Velbert_(EB)","ZP_ID_0840",2966.75,-85.27141
2022-03-01T00:00:00,"TEN_SO_Detmold_03_(EB)","ZP_ID_0842",16928.51,-0.871
2022-03-01T00:00:00,"AMP_SO_Euskirchen_(EB)","ZP_ID_0843",24216.76,8.620900000000001
2022-03-01T00:00:00,"TEN_SO_Otterndorf _DE007061_(EB)","ZP_ID_0844",6075.12,-34.86614
2022-03-01T00:00:00,"TEN_SO_Helmstedt_DE026032_(EB)","ZP_ID_0845",5882.94,-48.6458
2022-03-01T00:00:00,"TEN_SO_Aschendorf_DE015044_(EB)","ZP_ID_0846",4919.05,-43.93067
2022-03-01T00:00:00,"AMP_SO_Osnabrück_DE009065_(EB)","ZP_ID_0847",1278.2,-35.99239
2022-03-01T00:00:00,"50H_SO_Hamburg-Bergedorf_DE003059_(EB)","ZP_ID_0848",4060.3,-47.35617
2022-03-01T00:00:00,"AMP_SO_Dinslaken_(EB)","ZP_ID_0849",31978.64,6.5545
2022-03-01T00:00:00,"50H_SO_Mühlenbeck_DE024071_(EB)","ZP_ID_0850",3396.95,-42.86232
2022-03-01T00:00:00,"AMP_SO_Holzwickede_02_(EB)","ZP_ID_0851",38545.18,7.85113
2022-03-01T00:00:00,"TEN_SO_Büdelsdorf_DE004037_(EB)","ZP_ID_0852",5460.68,-32.09442
2022-03-01T00:00:00,"50H_SO_Sangerhausen_07_(EB)","ZP_ID_0853",188802.3,-3.7651
2022-03-01T00:00:00,"50H_SO_Falkenberg_05","ZP_ID_0854",89579.88,-2.73325
2022-03-01T00:00:00,"AMP_SO_Osnabrück_DE009086_(EB)","ZP_ID_0855",4954.81,-30.3813
2022-03-01T00:00:00,"50H_SO_Warlin_(EB)","ZP_ID_0856",75278.23,-5.85037
2022-03-01T00:00:00,"50H_SO_Jarmen_(EB)","ZP_ID_0857",0,
2022-03-01T00:00:00,"AMP_SO_Ennigerloh_DE013006_(EB)","ZP_ID_0858",8834.049999999999,-18.30267
2022-03-01T00:00:00,"50H_SO_Aschersleben_(EB)","ZP_ID_0859",318803.2,-5.91253
2022-03-01T00:00:00,"50H_SO_Fürstenwalde_DE028026_(EB)","ZP_ID_0860",4071.03,-50.45462
2022-03-01T00:00:00,"AMP_SO_Gelsenkirchen_(EB)","ZP_ID_0861",63570.12,3.18952
2022-03-01T00:00:00,"AMP_SO_Arnsberg_03_(EB)","ZP_ID_0862",21609.45,1.8224
2022-03-01T00:00:00,"50H_SO_Sollstedt-Wülfingerode_(EB)","ZP_ID_0863",62136.18,-16.51409
2022-03-01T00:00:00,"50H_SO_Schmalkalden_DE031053_(EB)","ZP_ID_0864",5015.14,-24.00851
2022-03-01T00:00:00,"50H_SO_Massen_(EB)","ZP_ID_0865",34133.36,-30.52905
2022-03-01T00:00:00,"AMP_SO_Iserlohn_02_(EB)","ZP_ID_0866",12069.68,3.22498
2022-03-01T00:00:00,"TEN_SO_Eiterfeld_DE010064_(EB)","ZP_ID_0867",7954.73,-26.93479
2022-03-01T00:00:00,"AMP_SO_Fröndenberg_01_(EB)","ZP_ID_0868",32704.64,-9.172829999999999
2022-03-01T00:00:00,"AMP_SO_Fröndenberg_02_(EB)","ZP_ID_0869",31632.53,1.13077
2022-03-01T00:00:00,"50H_SO_Mansfeld_02_(EB)","ZP_ID_0870",19830.53,-1.18118
2022-03-01T00:00:00,"TEN_SO_Mücke_(EB)","ZP_ID_0871",94602.25,1.54865
2022-03-01T00:00:00,"AMP_SO_Ense_(EB)","ZP_ID_0872",5693.77,-98.48495
2022-03-01T00:00:00,"TEN_SO_Horn-Bad Meinberg_(EB)","ZP_ID_0874",12530.04,-14.49184
2022-03-01T00:00:00,"50H_SO_Olbernhau_DE036043_(EB)","ZP_ID_0875",5671.68,-46.54598
2022-03-01T00:00:00,"TEN_SO_Zetel_DE015026_(EB)","ZP_ID_0876",2323.69,-55.99856
2022-03-01T00:00:00,"TEN_SO_Schwebheim_(EB)","ZP_ID_0877",43538.49,-4.2936
2022-03-01T00:00:00,"50H_SO_Hettstedt_DE026080_(EB)","ZP_ID_0879",8463.43,-30.14789
2022-03-01T00:00:00,"AMP_SO_Uelsen_DE025004_(EB)","ZP_ID_0880",2532.6,-43.32684
2022-03-01T00:00:00,"AMP_SO_Mettingen_DE009048_(EB)","ZP_ID_0881",4076.87,-35.00837
2022-03-01T00:00:00,"50H_SO_Weißwasser_DE028063_(EB)","ZP_ID_0882",10676.08,-30.74397
2022-03-01T00:00:00,"AMP_SO_Arnsberg_04_(EB)","ZP_ID_0883",18790.94,3.78935
2022-03-01T00:00:00,"AMP_SO_Lünen_DE032040_(EB)","ZP_ID_0884",5878.01,-20.84223
2022-03-01T00:00:00,"AMP_SO_Hagen_(EB)","ZP_ID_0885",22797.53,5.49686
2022-03-01T00:00:00,"50H_SO_Gägelow_(EB)","ZP_ID_0886",32405.35,1.28989
2022-03-01T00:00:00,"AMP_SO_Frechen_(EB)","ZP_ID_0888",911.64,-97.36091999999999
2022-03-01T00:00:00,"50H_SO_Herzberg_DE021093_(EB)","ZP_ID_0889",1194.96,-51.43114
2022-03-01T00:00:00,"TEN_WI_Waldeck","ZP_ID_0890",372045.4,5.99492
2022-03-01T00:00:00,"TEN_SO_Pinneberg_DE004043_(EB)","ZP_ID_0891",13371.68,-1.30666
2022-03-01T00:00:00,"50H_SO_Sondershausen_DE031006_(EB)","ZP_ID_0892",4389.82,-42.17773
2022-03-01T00:00:00,"TEN_SO_Schneverdingen_DE003079_(EB)","ZP_ID_0893",4702.34,-48.93313
2022-03-01T00:00:00,"TEN_SO_Bad Hersfeld_DE010011_(EB)","ZP_ID_0894",3956.28,-41.03918
2022-03-01T00:00:00,"TEN_SO_Sögel_DE025028_(EB)","ZP_ID_0904",2610.53,-56.25337
2022-03-01T00:00:00,"AMP_SO_Bergheim_01_(EB)","ZP_ID_0905",64244.46,6.22732
2022-03-01T00:00:00,"TEN_SO_Ellerau_DE033042_(EB)","ZP_ID_0906",5135.03,-44.45282
2022-03-01T00:00:00,"AMP_SO_Rietberg_DE005065_(EB)","ZP_ID_0907",3753.03,-44.12369
2022-03-01T00:00:00,"AMP_SO_Swisttal-Hohn_01","ZP_ID_0908",15380.12,7.75204
2022-03-01T00:00:00,"TEN_SO_Bielefeld_DE005064_(EB)","ZP_ID_0909",2890.05,-37.33427
2022-03-01T00:00:00,"TEN_SO_Goslar_DE014013_(EB)","ZP_ID_0910",4769.65,-40.4186
2022-03-01T00:00:00,"AMP_SO_Gummersbach_DE002003_(EB)","ZP_ID_0911",14986.15,5.66438
2022-03-01T00:00:00,"50H_SO_Bad Freienwalde_DE024015_(EB)","ZP_ID_0912",5182.13,-40.36273
2022-03-01T00:00:00,"AMP_SO_Goch_(EB)","ZP_ID_0914",17406.16,2.5577
2022-03-01T00:00:00,"AMP_SO_Uedem_(EB)","ZP_ID_0916",16316.33,4.18105
2022-03-01T00:00:00,"50H_SO_Apolda_(EB)","ZP_ID_0917",41765.25,-6.06473
2022-03-01T00:00:00,"TEN_SO_Kassel_DE010047_(EB)","ZP_ID_0918",6305.42,-29.21594
2022-03-01T00:00:00,"AMP_SO_Gronau_03_(EB)","ZP_ID_0919",84191.60000000001,1.99237
2022-03-01T00:00:00,"50H_SO_Bernau_DE024061_(EB)","ZP_ID_0920",5905.02,-36.42509
2022-03-01T00:00:00,"AMP_SO_Bergneustadt_DE002008_(EB)","ZP_ID_0921",3554.04,-24.91148
2022-03-01T00:00:00,"AMP_SO_Castrop-Rauxel_DE032054_(EB)","ZP_ID_0922",1693.97,-43.40814
2022-03-01T00:00:00,"AMP_SO_Lüdenscheid_DE002025_(EB)","ZP_ID_0923",2298.85,-24.95025
2022-03-01T00:00:00,"TEN_SO_Köddingen_01_(EB)","ZP_ID_0924",31623.95,0.83561
2022-03-01T00:00:00,"TEN_SO_Köddingen_02_(EB)","ZP_ID_0925",51406.88,0.83557
2022-03-01T00:00:00,"TEN_SO_Kiel-Friedrichsort_DE004059_(EB)","ZP_ID_0926",4242.81,-43.65178
2022-03-01T00:00:00,"TEN_SO_Minden_DE018036_(EB)","ZP_ID_0928",4730.23,-35.93328
2022-03-01T00:00:00,"TEN_SO_Aurich_DE015040_(EB)","ZP_ID_0929",5804.35,-29.9006
2022-03-01T00:00:00,"TEN_SO_Schortens_DE015019_(EB)","ZP_ID_0930",4306.01,-25.2583
2022-03-01T00:00:00,"AMP_SO_Olpe_DE002016_(EB)","ZP_ID_0931",5282.64,-18.23647
2022-03-01T00:00:00,"50H_SO_Beucha_DE021000_(EB)","ZP_ID_0932",4983.6,-82.83942
2022-03-01T00:00:00,"TEN_SO_Wildeshausen_DE007033_(EB)","ZP_ID_0933",5247.47,-37.43754
2022-03-01T00:00:00,"TEN_SO_Salzgitter_DE014000_(EB)","ZP_ID_0934",11406.31,-65.45867
2022-03-01T00:00:00,"TEN_SO_Kirchhain_DE010025_(EB)","ZP_ID_0935",3617.53,-35.85288
2022-03-01T00:00:00,"AMP_SO_Gronau_DE025025_(EB)","ZP_ID_0936",1760.66,-44.21636
2022-03-01T00:00:00,"50H_SO_Marienberg_DE036018_(EB)","ZP_ID_0937",5216.37,-48.95414
2022-03-01T00:00:00,"50H_SO_Wilsdruff_DE036000_(EB)","ZP_ID_0938",35563.5,-33.91856
2022-03-01T00:00:00,"AMP_SO_Plettenberg_(EB)","ZP_ID_0939",14177.8,-91.74909
2022-03-01T00:00:00,"50H_SO_Doberlug-Kirchhain-Trebbus_02","ZP_ID_0942",28474.79,-2.04577
2022-03-01T00:00:00,"TRA_SO_Spaichingen_(EB)","ZP_ID_0943",22211.72,4.62947
2022-03-01T00:00:00,"TEN_SO_Goslar_(EB)","ZP_ID_0944",12066.53,-14.05159
2022-03-01T00:00:00,"AMP_SO_Herne_DE001014_(EB)","ZP_ID_0945",5377.97,-27.28181
2022-03-01T00:00:00,"50H_SO_Adorf_(EB)","ZP_ID_0947",40877.75,-3.72182
2022-03-01T00:00:00,"TEN_SO_Heideck_(EB)","ZP_ID_0948",22009.05,0.63071
2022-03-01T00:00:00,"TEN_SO_Schladen_DE014046_(EB)","ZP_ID_0949",8836.57,-30.94833
2022-03-01T00:00:00,"50H_SO_Havelberg_DE026054_(EB)","ZP_ID_0950",3959.9,-45.78152
2022-03-01T00:00:00,"50H_SO_Oederan_DE036027_(EB)","ZP_ID_0952",3676.28,-62.42793
2022-03-01T00:00:00,"TEN_SO_Dannenberg_DE003077_(EB)","ZP_ID_0953",4440.9,-45.74241
2022-03-01T00:00:00,"TEN_SO_Bardowick_DE003005_(EB)","ZP_ID_0954",5959.33,-32.22552
2022-03-01T00:00:00,"50H_SO_Hamburg_DE016069_(EB)","ZP_ID_0956",2446.56,-45.8648
2022-03-01T00:00:00,"TEN_SO_Salzgitter_DE014012_(EB)","ZP_ID_0957",6481.98,-52.16406
2022-03-01T00:00:00,"TEN_SO_Krummhörn_DE015065_(EB)","ZP_ID_0958",6481.77,-29.18778
2022-03-01T00:00:00,"AMP_SO_Hagen_DE013086_(EB)","ZP_ID_0959",7562.51,-19.65699
2022-03-01T00:00:00,"AMP_SO_Hattingen_DE032001_(EB)","ZP_ID_0960",3069.01,-41.87542
2022-03-01T00:00:00,"50H_SO_Strasburg_(EB)","ZP_ID_0961",31926.35,-0.78528
2022-03-01T00:00:00,"AMP_SO_Niederkassel-Rheidt_(EB)","ZP_ID_0962",8634.139999999999,5.91665
2022-03-01T00:00:00,"TEN_SO_Marne_DE004119_(EB)","ZP_ID_0963",4265.52,-37.38739
2022-03-01T00:00:00,"50H_SO_Lübbenau_(EB)","ZP_ID_0964",56486.5,-0.46625
2022-03-01T00:00:00,"AMP_SO_Lengerich_DE009017_(EB)","ZP_ID_0965",3388.77,-39.69954
2022-03-01T00:00:00,"TEN_SO_Bad Oldesloe_DE016067_(EB)","ZP_ID_0967",331.78,-70.92759
2022-03-01T00:00:00,"TEN_SO_Neustadt am Rübenberge_DE006072_(EB)","ZP_ID_0968",7627,-35.23395
2022-03-01T00:00:00,"TEN_SO_Albersdorf_DE004126_(EB)","ZP_ID_0969",4890.74,-36.20264
2022-03-01T00:00:00,"TEN_SO_Bad Nenndorf_(EB)","ZP_ID_0970",7002.4,-50.08356
2022-03-01T00:00:00,"50H_SO_Klipphausen_(EB)","ZP_ID_0972",66167.25,-4.68582
2022-03-01T00:00:00,"AMP_SO_Hagen_DE013088_(EB)","ZP_ID_0973",3578.8,-23.90468
2022-03-01T00:00:00,"AMP_SO_Altena_(EB)","ZP_ID_0974",25169.33,-11.79254
2022-03-01T00:00:00,"AMP_SO_Essen_DE001080_(EB)","ZP_ID_0975",9807.690000000001,-11.74762
2022-03-01T00:00:00,"50H_SO_Barchfeld-Immelborn_(EB)","ZP_ID_0976",65925.98,-0.1942
2022-03-01T00:00:00,"AMP_SO_Meckenheim_01_(EB)","ZP_ID_0977",21319.72,-2.15647
2022-03-01T00:00:00,"AMP_SO_Altena_02_(EB)","ZP_ID_0978",6757.1,-41.94783
2022-03-01T00:00:00,"AMP_SO_Werl_02_(EB)","ZP_ID_0979",11940,-85.55423999999999
2022-03-01T00:00:00,"AMP_SO_Werl_05_(EB)","ZP_ID_0982",17566.5,-76.4345
2022-03-01T00:00:00,"50H_SO_Geisleden_(EB)","ZP_ID_0984",31923.78,-2.65783
2022-03-01T00:00:00,"TEN_SO_Neukirchen_DE010077_(EB)","ZP_ID_0985",3589.52,-45.89537
2022-03-01T00:00:00,"AMP_SO_Hagen_DE013083_(EB)","ZP_ID_0986",4772.95,-0.81565
2022-03-01T00:00:00,"50H_SO_Heidenau_DE036013_(EB)","ZP_ID_0987",4875.25,-45.5441
2022-03-01T00:00:00,"TEN_SO_Lindhorst_(EB)","ZP_ID_0988",4324.75,-48.07692
2022-03-01T00:00:00,"50H_SO_Doberlug-Kirchhain_02_(EB)","ZP_ID_0989",33016.45,-1.31584
2022-03-01T00:00:00,"AMP_NF_WA_Lüdenscheid_(EB)","ZP_ID_0990",77239.24000000001,-1.30588
2022-03-01T00:00:00,"50H_SO_Dermbach_DE031012_(EB)","ZP_ID_0991",4951.25,-34.26842
2022-03-01T00:00:00,"AMP_SO_Goch_02_(EB)","ZP_ID_0992",18980.75,-5.13482
2022-03-01T00:00:00,"AMP_SO_Odenthal_(EB)","ZP_ID_0993",12088.04,-1.10571
2022-03-01T00:00:00,"TEN_SO_Wunstorf_DE018078_(EB)","ZP_ID_0994",2860.43,-64.70434
2022-03-01T00:00:00,"AMP_SO_Bergheim_02_(EB)","ZP_ID_0995",16883.21,-38.55601
2022-03-01T00:00:00,"AMP_SO_Wickede_(EB)","ZP_ID_0996",94321.5,6.3547
2022-03-01T00:00:00,"50H_SO_Möckern-Loburg_02","ZP_ID_0998",50533.45,1.49572
2022-03-01T00:00:00,"50H_SO_Gerbstedt_02_(EB)","ZP_ID_0999",67853,-0.83338
2022-03-01T00:00:00,"AMP_SO_Kevelaer_(EB)","ZP_ID_1000",1190.21,-75.49737
2022-03-01T00:00:00,"50H_SO_Hettstedt_02_(EB)","ZP_ID_1001",66669,-2.22341
2022-03-01T00:00:00,"TEN_SO_Herford_DE018006_(EB)","ZP_ID_1002",7918.28,-27.8261
2022-03-01T00:00:00,"AMP_SO_Fröndenberg_03_(EB)","ZP_ID_1003",16512,-10.0394
2022-03-01T00:00:00,"50H_SO_Griebnitz_(EB)","ZP_ID_1004",54014.04,-0.88095
2022-03-01T00:00:00,"AMP_SO_Meschede_(EB)","ZP_ID_1005",53496.27,-1.18176
2022-03-01T00:00:00,"TEN_SO_Wetter_01_(EB)","ZP_ID_1006",39581.72,0.50817
2022-03-01T00:00:00,"TEN_SO_Oldenburg in Holstein_DE033066_(EB)","ZP_ID_1007",5595.48,-30.71616
2022-03-01T00:00:00,"50H_SO_Salzatal-Köllme_(EB)","ZP_ID_1008",6905.48,-47.80072
2022-03-01T00:00:00,"50H_SO_Lohmen_(EB)","ZP_ID_1009",26236.76,-0.17652
2022-03-01T00:00:00,"50H_SO_Sondershausen_03_(EB)","ZP_ID_1010",74954.72,-0.08369
2022-03-01T00:00:00,"AMP_SO_Meckenheim_02_(EB)","ZP_ID_1011",16286.53,-1.68075
2022-03-01T00:00:00,"AMP_SO_Vreden_DE009018_(EB)","ZP_ID_1012",5449.83,-22.44226
2022-03-01T00:00:00,"AMP_SO_Herne_DE001013_(EB)","ZP_ID_1013",5150.71,-32.57951
2022-03-01T00:00:00,"TEN_SO_Glinde_DE016033_(EB)","ZP_ID_1014",814.8200000000001,48.22263
2022-03-01T00:00:00,"50H_SO_Anklam_DE029038_(EB)","ZP_ID_1015",5264.89,-38.07366
2022-03-01T00:00:00,"TEN_SO_Meerbeck_(EB)","ZP_ID_1016",41627.11,-1.67218
2022-03-01T00:00:00,"TEN_SO_Oldenburg_DE015067_(EB)","ZP_ID_1017",5137.53,-40.55161
2022-03-01T00:00:00,"50H_KWK_Burg_(EB)","ZP_ID_1018",50.32,-38.34533
2022-03-01T00:00:00,"AMP_SO_Arnsberg_05_(EB)","ZP_ID_1019",6727.89,-45.25615
2022-03-01T00:00:00,"TEN_SO_Alfeld_DE014026_(EB)","ZP_ID_1020",7194.67,-34.82134
2022-03-01T00:00:00,"50H_SO_Genthin_DE026031_(EB)","ZP_ID_1021",8332.65,-30.36185
2022-03-01T00:00:00,"TEN_SO_Nienburg_DE007104_(EB)","ZP_ID_1022",14778.58,-22.9455
2022-03-01T00:00:00,"TEN_SO_Weyhe_DE007049_(EB)","ZP_ID_1023",2097.9,-67.83002999999999
2022-03-01T00:00:00,"50H_SO_Leizen_(EB)","ZP_ID_1024",87721.8,4.43138
2022-03-01T00:00:00,"50H_SO_Grebs-Niendorf_03_(EB)","ZP_ID_1026",49975.19,-1.07741
2022-03-01T00:00:00,"TEN_SO_Emden_DE015021_(EB)","ZP_ID_1030",6300.33,-33.17975
2022-03-01T00:00:00,"AMP_SO_Gronau_04_(EB)","ZP_ID_1032",25363.13,-3.60207
2022-03-01T00:00:00,"AMP_SO_Stadtlohn_DE009022_(EB)","ZP_ID_1033",10952.08,-11.88485
2022-03-01T00:00:00,"AMP_SO_Altenstadt_(EB)","ZP_ID_1036",28513.5,-13.3338
2022-03-01T00:00:00,"50H_SO_Kelbra","ZP_ID_1037",67968.75,-2.92721
2022-03-01T00:00:00,"TEN_SO_Rabenau-Londorf_DE010091","ZP_ID_1038",4943.27,-17.93902
2022-03-01T00:00:00,"AMP_SO_Dortmund_DE032025","ZP_ID_1039",522.95,-86.6596
2022-03-01T00:00:00,"TEN_SO_Feldatal","ZP_ID_1040",70197.5,-2.18246
2022-03-01T00:00:00,"50H_SO_Hamburg_DE003056","ZP_ID_1041",6051.5,-29.23134
2022-03-01T00:00:00,"TEN_SO_Ottersberg_DE007052","ZP_ID_1042",3066.58,-50.62565
2022-03-01T00:00:00,"50H_SO_Ringleben_02","ZP_ID_1043",90219.95,-1.18447
2022-03-01T00:00:00,"AMP_SO_Sonsbeck","ZP_ID_1045",61373.42,8.56535
2022-03-01T00:00:00,"TEN_SO_Korbach_DE013092","ZP_ID_1046",7871.59,-29.88424
2022-03-01T00:00:00,"AMP_SO_Rees","ZP_ID_1047",14389.45,3.1991
2022-03-01T00:00:00,"AMP_SO_Uedem - Keppeln","ZP_ID_1048",12552.71,10.44912
2022-03-01T00:00:00,"50H_SO_Schönwald","ZP_ID_1050",43106.75,-0.53121
2022-03-01T00:00:00,"50H_SO_Freiwalde","ZP_ID_1051",54587.75,2.33545
2022-03-01T00:00:00,"AMP_SO_Kalkar","ZP_ID_1052",8502.440000000001,7.74404
2022-03-01T00:00:00,"50H_SO_Waren Müritz_01","ZP_ID_1053",12626.37,-2.22137
2022-03-01T00:00:00,"50H_SO_Berlin Lichtenberg_DE024067","ZP_ID_1054",7014.65,-30.62765
2022-03-01T00:00:00,"TEN_SO_Drochtersen_DE003046","ZP_ID_1055",5311.31,-32.94949
2022-03-01T00:00:00,"TEN_SO_Wilhemshaven-Potenburg_DE015049","ZP_ID_1056",8123.83,-23.49582
2022-03-01T00:00:00,"50H_SO_Markranstädt_DE021011","ZP_ID_1057",4328.65,-46.06828
2022-03-01T00:00:00,"AMP_SO_Ochtrup","ZP_ID_1059",34491.18,-2.09692
2022-03-01T00:00:00,"50H_SO_Berlin-Marzahn_DE024042","ZP_ID_1061",3387.39,-40.12611
2022-03-01T00:00:00,"50H_SO_Naumburg_DE031007","ZP_ID_1062",3783.38,-49.774
2022-03-01T00:00:00,"50H_SO_Blankenhain_DE031041","ZP_ID_1063",4752.73,-38.84284
2022-03-01T00:00:00,"AMP_SO_Steinfurt-Bergsteinfurt_DE009047","ZP_ID_1064",2618.4,-41.81335
2022-03-01T00:00:00,"AMP_SO_Haßloch","ZP_ID_1065",18622.25,-34.82935
2022-03-01T00:00:00,"TEN_SO_Bückeburg_01","ZP_ID_1066",55677.2,-1.51031
2022-03-01T00:00:00,"AMP_SO_Burbach","ZP_ID_1067",26588.1,-27.24404
2022-03-01T00:00:00,"AMP_SO_Waltrop_DE032032","ZP_ID_1068",5387.46,-21.47877
2022-03-01T00:00:00,"50H_SO_Artern_03","ZP_ID_1069",46410.25,1.61377
2022-03-01T00:00:00,"AMP_SO_Meschede_DE013056","ZP_ID_1070",3003.5,-52.86544
2022-03-01T00:00:00,"AMP_SO_Nordhorn_DE025055","ZP_ID_1071",4779.24,-29.55765
2022-03-01T00:00:00,"TEN_SO_Schleswig_DE004096","ZP_ID_1072",3260.74,-53.03867
2022-03-01T00:00:00,"TEN_SO_Hoya_DE007087","ZP_ID_1073",1693.43,-64.52736
2022-03-01T00:00:00,"50H_SO_Dresden_02_DE036030","ZP_ID_1074",8627.139999999999,-34.49949
2022-03-01T00:00:00,"50H_SO_Jessen_DE021022","ZP_ID_1075",4396.39,-45.14309
2022-03-01T00:00:00,"AMP_SO_Gladbeck_DE001034","ZP_ID_1076",5742.16,-16.06376
